08309409	292
01187620	293
00794367	294
12113471	295
05965388	296
04166841	297
07209965	298
00059019	299
13176523	300
09460888	301
11807849	302
01940403	303
04780605	304
00643473	305
05654783	306
15244650	307
10645854	308
12467592	309
05891783	310
01578254	311
02627753	312
11703386	313
14741730	314
01156834	315
12322359	316
08672199	317
14563564	318
01069391	319
02209745	320
02559232	321
01650610	322
14229912	323
01406262	324
01238640	325
00578116	326
07247071	327
12136720	328
05301908	329
01235463	330
04846770	331
01108627	332
08028623	333
04663494	334
01299994	335
02104882	336
02737187	337
08184217	338
12461326	339
02004874	340
05993844	341
00467995	342
10466918	343
11173475	344
02644113	345
14906850	346
00990249	347
06765887	348
01870867	349
12117695	350
02075296	351
01148283	352
01039140	353
10644839	354
12939479	355
00463469	356
00787049	357
00882682	358
03079230	359
15037664	360
07209089	361
02299687	362
00522068	363
12014524	364
00186740	365
02661574	366
02004227	367
08751494	368
14010148	369
12020048	370
00789906	371
01064401	372
01950195	373
07977344	374
01874928	375
03639497	376
00994682	377
05113462	378
08937594	379
13726562	380
02876088	381
00951626	382
07747607	383
05289861	384
11616852	385
01944252	386
02629793	387
10153414	388
00596193	389
08699426	390
02159890	391
10491575	392
04941453	393
11511004	394
08019523	395
08824484	396
02646377	397
10662952	398
02507863	399
05394277	400
10616779	401
08109624	402
06248361	403
02444159	404
02846260	405
09913329	406
02513460	407
05317960	408
07966719	409
02576110	410
05948264	411
13341052	412
01993352	413
12234513	414
00308370	415
12131405	416
10182499	417
07956426	418
05314919	419
06894544	420
08167779	421
07164349	422
13784366	423
05500992	424
07468861	425
12190712	426
09833997	427
03513137	428
07118747	429
15159819	430
13401013	431
15174218	432
07573103	433
04703235	434
02376277	435
01368216	436
07730708	437
02220055	438
02259005	439
14472111	440
00617989	441
04828925	442
09711530	443
01447331	444
09162581	445
12709349	446
00369138	447
02163982	448
12285900	449
01154554	450
08096624	451
05501485	452
07844042	453
02387034	454
14971519	455
09977326	456
10441251	457
12151365	458
10329945	459
12987056	460
02902250	461
12837259	462
00914634	463
02653996	464
07566863	465
01444326	466
00274283	467
00661480	468
13179410	469
09380117	470
02222459	471
14795432	472
00981276	473
03758614	474
01791535	475
04748836	476
07761309	477
09878275	478
02776205	479
04872826	480
07204911	481
10205457	482
02487573	483
02019431	484
00296178	485
07500414	486
00947596	487
00917759	488
09306840	489
12584559	490
02641825	491
00867231	492
05046009	493
02668523	494
02363128	495
11125193	496
11982724	497
02030996	498
01558440	499
00611143	500
02309337	501
05825245	502
02975212	503
14740915	504
00029677	505
02543565	506
00553616	507
10765305	508
03875218	509
13644522	510
00665630	511
00485435	512
11820463	513
15068754	514
09112857	515
08769329	516
00246746	517
03830582	518
01222666	519
00479932	520
00703310	521
00951601	522
00831919	523
13906345	524
02415831	525
10379073	526
09283623	527
10702615	528
02681084	529
00554850	530
02184610	531
08622586	532
05046471	533
05075602	534
08855909	535
01892608	536
04990021	537
14720962	538
10162354	539
07357388	540
02408217	541
02182109	542
12486254	543
00176874	544
12300441	545
01162257	546
14434866	547
00508952	548
00035603	549
03350602	550
09777353	551
00198213	552
02451370	553
01330676	554
12331066	555
01053067	556
06259898	557
08157405	558
03100490	559
12375518	560
07803545	561
02297294	562
15103226	563
01145024	564
05752544	565
08195797	566
09067277	567
13716686	568
03213826	569
01713635	570
01260291	571
01811104	572
14379130	573
00464651	574
12741079	575
08098708	576
06627938	577
04777098	578
08330298	579
00943436	580
06621447	581
02146526	582
00080169	583
12439400	584
07842753	585
02120387	586
02635013	587
15178694	588
00977336	589
07400906	590
10132641	591
04131015	592
08896645	593
08595720	594
06317672	595
02551602	596
06656741	597
02462580	598
14609198	599
01683582	600
15043763	601
01230965	602
07712382	603
12914048	604
09370552	605
00203753	606
02563497	607
01702623	608
06514093	609
01197980	610
11855122	611
00243373	612
02614482	613
00083260	614
14037011	615
01826364	616
12344996	617
12381321	618
02071316	619
01379252	620
02341974	621
05939432	622
03708962	623
03622058	624
06541167	625
00645365	626
01367772	627
01498166	628
00751389	629
04277034	630
00457327	631
00145929	632
05279953	633
03678362	634
08587174	635
00695448	636
01281154	637
02446504	638
09954479	639
05395548	640
12952852	641
02569151	642
12639736	643
01517175	644
00798539	645
10258896	646
02431971	647
04540547	648
00426608	649
05691376	650
06005518	651
04105893	652
05919866	653
02702674	654
07297927	655
02374149	656
12722071	657
01603600	658
06742173	659
07886317	660
03757925	661
04661389	662
03665924	663
10040789	664
01768402	665
03963483	666
14535431	667
04709585	668
07654667	669
09950457	670
12863458	671
00433458	672
12617140	673
01619536	674
00930368	675
01797180	676
09296121	677
11906359	678
15247110	679
08466643	680
02120079	681
07884567	682
13963970	683
02174870	684
04468005	685
12226932	686
10076307	687
01827658	688
00008055	689
07813717	690
12289433	691
03017922	692
00164999	693
07820814	694
06207199	695
08969123	696
05598147	697
02359324	698
05518870	699
04996571	700
01885158	701
00615421	702
08780018	703
07350192	704
02569770	705
12459471	706
01487506	707
04516874	708
15224486	709
10829450	710
06438995	711
01538310	712
00044353	713
04846533	714
07041795	715
01985524	716
02511510	717
11781430	718
04502364	719
02456505	720
00227507	721
02345213	722
05280365	723
06155567	724
06805962	725
04277204	726
02450256	727
01289061	728
15249799	729
09630641	730
02650840	731
01416539	732
02156225	733
07710616	734
03156990	735
01193721	736
02281787	737
08390374	738
08782976	739
11414041	740
02587239	741
11060103	742
13477023	743
09186064	744
02435099	745
00882961	746
05667951	747
00177186	748
04729984	749
10745770	750
09364249	751
00474492	752
09032321	753
01117541	754
07947255	755
09983889	756
02854156	757
00211108	758
12074205	759
00685683	760
06566949	761
13331198	762
00366858	763
11960943	764
05847956	765
01587062	766
10514962	767
08172877	768
12199030	769
11155814	770
06235829	771
01096454	772
00419375	773
00673766	774
11418138	775
09004068	776
12154426	777
07667326	778
07508806	779
04745370	780
02420789	781
00967993	782
12589841	783
02259829	784
07902799	785
00607542	786
00474762	787
08193854	788
14424517	789
01919504	790
13165815	791
01522594	792
13183056	793
00108181	794
01723678	795
13627327	796
01933305	797
02896442	798
00043411	799
10587605	800
01222859	801
07784522	802
09774783	803
04115456	804
04898804	805
01101753	806
14202763	807
03664514	808
02353844	809
00036932	810
10474645	811
02715513	812
08932568	813
06461609	814
03132879	815
09930464	816
05913538	817
00021554	818
04876374	819
00492706	820
05433496	821
15229408	822
08819883	823
12643473	824
00262076	825
02764438	826
00429060	827
12197359	828
00409281	829
02808695	830
00618878	831
01654863	832
02033041	833
08899149	834
12904314	835
08276342	836
14888310	837
02728784	838
00077645	839
11502497	840
02796623	841
02575766	842
10197392	843
00454237	844
12302974	845
00806902	846
01882689	847
08404735	848
06376572	849
13143097	850
01248075	851
05383467	852
13461162	853
01444723	854
02401523	855
13151975	856
07044088	857
09124039	858
09290777	859
11022465	860
11635709	861
05658826	862
10212780	863
05597188	864
12742546	865
01977832	866
03608870	867
05453657	868
01201574	869
01025602	870
05471837	871
02457586	872
03765561	873
11497586	874
01678887	875
10510546	876
15214840	877
02890804	878
08319198	879
06182144	880
10025730	881
05641959	882
00569556	883
00953923	884
01540693	885
02430045	886
00382635	887
01757677	888
10191613	889
03782190	890
04256993	891
14816181	892
02152212	893
13002433	894
05179180	895
02196378	896
06907567	897
00223854	898
02386845	899
12411461	900
01466257	901
02372326	902
01407465	903
00337404	904
01694311	905
00651991	906
14421724	907
01210816	908
13554343	909
00329817	910
05127782	911
01949966	912
07555647	913
11969977	914
00813978	915
12890685	916
08797254	917
02562796	918
02446888	919
02329292	920
08665504	921
02350175	922
01423929	923
11770969	924
13289467	925
09683180	926
13954818	927
05933834	928
12892226	929
04328329	930
03125057	931
01429455	932
01771624	933
03824284	934
04568069	935
01650690	936
06857726	937
05799581	938
10069869	939
05844663	940
01922303	941
00360092	942
10680910	943
00047745	944
12170415	945
01155090	946
00782072	947
08426816	948
01018352	949
11321051	950
00965404	951
01931520	952
00975036	953
05771532	954
12247664	955
01284444	956
02072355	957
00733483	958
01456088	959
01736299	960
00592199	961
14278773	962
02970408	963
02187693	964
15209706	965
01995323	966
02687916	967
06923880	968
05261088	969
07905770	970
02311387	971
04814238	972
08141092	973
01188783	974
06468818	975
02191131	976
13184492	977
02496498	978
04859177	979
08761039	980
00080456	981
06339416	982
08041106	983
01455184	984
12800586	985
10528816	986
10763725	987
00465291	988
03932203	989
10771270	990
00713818	991
06355705	992
01174294	993
02124332	994
01386433	995
15186147	996
12410715	997
01765178	998
04293258	999
07415730	1000
01744657	1001
01414626	1002
06776783	1003
02583379	1004
05574151	1005
00776059	1006
11704093	1007
07996149	1008
02870453	1009
12508077	1010
13814184	1011
11727091	1012
00134099	1013
02396427	1014
04002931	1015
01812720	1016
11689197	1017
00468236	1018
04241394	1019
13530408	1020
13171797	1021
07214894	1022
11016374	1023
09446115	1024
05350679	1025
00822367	1026
06875094	1027
10857540	1028
01045719	1029
11990627	1030
01947543	1031
12238491	1032
05892427	1033
09721883	1034
06711159	1035
00773814	1036
10135709	1037
12244153	1038
03890713	1039
07071017	1040
02694776	1041
05463533	1042
06372095	1043
05528060	1044
00102779	1045
14515344	1046
12370549	1047
10336904	1048
00109389	1049
11275636	1050
11873182	1051
00436879	1052
01237415	1053
03690005	1054
01702087	1055
00194414	1056
12634211	1057
14859838	1058
14301785	1059
13205482	1060
04332987	1061
02719294	1062
08289841	1063
05247804	1064
00480751	1065
10301261	1066
14558226	1067
07143624	1068
01540969	1069
07887634	1070
00702202	1071
02030709	1072
06825120	1073
15214068	1074
00712135	1075
00375071	1076
13413493	1077
10037922	1078
00349886	1079
14758027	1080
00338736	1081
11078982	1082
10001647	1083
07781207	1084
00399553	1085
02421921	1086
02423022	1087
08519916	1088
01793988	1089
02072159	1090
00048633	1091
05004294	1092
04841810	1093
09398533	1094
01812324	1095
12540250	1096
00363052	1097
04071876	1098
06961557	1099
05934029	1100
05648459	1101
02600657	1102
12448136	1103
11940006	1104
08877807	1105
14647235	1106
02778669	1107
00216723	1108
02175958	1109
02535537	1110
05792842	1111
01717628	1112
10283037	1113
00543410	1114
01042725	1115
12532168	1116
05655567	1117
04820258	1118
06558088	1119
07199191	1120
09322701	1121
01278873	1122
01577265	1123
01815471	1124
05757049	1125
04390873	1126
01232098	1127
09813696	1128
08553535	1129
00006032	1130
10561613	1131
08809910	1132
01965889	1133
12347639	1134
01661472	1135
07647870	1136
11828113	1137
07624924	1138
01024763	1139
08186393	1140
08944818	1141
04070727	1142
12400924	1143
05010062	1144
02329093	1145
00800121	1146
00598318	1147
02199352	1148
05068080	1149
02289177	1150
00235208	1151
03588668	1152
11690455	1153
03759795	1154
01276436	1155
14723628	1156
01471682	1157
03247083	1158
01879701	1159
07710007	1160
02132136	1161
07207410	1162
08236963	1163
14724264	1164
01554799	1165
02171869	1166
12556656	1167
02833140	1168
02913152	1169
13751036	1170
15233778	1171
05058580	1172
00239230	1173
06277803	1174
03448253	1175
14543931	1176
05979454	1177
01490546	1178
05646828	1179
07374152	1180
02658944	1181
09669631	1182
01689752	1183
02234181	1184
07905979	1185
04656598	1186
13197800	1187
01084331	1188
04989657	1189
12164065	1190
00795785	1191
00139586	1192
12217211	1193
00590269	1194
15138241	1195
07755929	1196
07621776	1197
01536344	1198
01214265	1199
01946118	1200
09261604	1201
02299378	1202
04932875	1203
00408272	1204
11907939	1205
08747737	1206
00792991	1207
00724029	1208
02632353	1209
01175467	1210
00261258	1211
14747338	1212
14910581	1213
00078760	1214
00670991	1215
10506762	1216
12849597	1217
03427296	1218
01447632	1219
01903346	1220
12807624	1221
01235355	1222
12820434	1223
13866144	1224
08506496	1225
00720063	1226
14686913	1227
12702948	1228
08040762	1229
02835271	1230
02201758	1231
13424643	1232
05678745	1233
00764436	1234
01346804	1235
08157809	1236
09536789	1237
01643092	1238
09989502	1239
09008454	1240
05251537	1241
00343730	1242
04094859	1243
00073713	1244
00333203	1245
02268351	1246
09889691	1247
07314078	1248
11805255	1249
00401688	1250
03118969	1251
09995398	1252
00206927	1253
09884815	1254
12251577	1255
03887185	1256
07721942	1257
00612652	1258
06264812	1259
11953339	1260
04603081	1261
05320764	1262
00262596	1263
09725653	1264
04003597	1265
02830852	1266
04865502	1267
08684769	1268
11891395	1269
01685277	1270
12746884	1271
08946715	1272
05199869	1273
01074694	1274
04205318	1275
00759551	1276
14442530	1277
09854915	1278
00630960	1279
14122497	1280
02533282	1281
02550460	1282
11301279	1283
09931267	1284
00745499	1285
00225593	1286
00905677	1287
02338386	1288
01025785	1289
05705075	1290
11740208	1291
03711145	1292
05120310	1293
03222959	1294
07677860	1295
01284124	1296
00630223	1297
02601921	1298
02259547	1299
13779374	1300
11664090	1301
00803394	1302
12610609	1303
03897943	1304
02740764	1305
05934780	1306
00620752	1307
04050600	1308
10176475	1309
01152040	1310
04797824	1311
07690019	1312
02743343	1313
07939159	1314
02020777	1315
00301338	1316
00619738	1317
10020366	1318
09855630	1319
15227846	1320
07189130	1321
06653160	1322
00302130	1323
01885430	1324
02462602	1325
09255343	1326
02160433	1327
08567235	1328
05014099	1329
11450869	1330
06143154	1331
08962187	1332
12023108	1333
02274253	1334
00698004	1335
10051337	1336
02945379	1337
12760132	1338
01417868	1339
12923108	1340
00947077	1341
01203676	1342
05249636	1343
07961016	1344
00976698	1345
12106540	1346
07472929	1347
05219724	1348
11830714	1349
12707040	1350
10191001	1351
00946499	1352
02726681	1353
06990544	1354
13658027	1355
01472417	1356
00572285	1357
01895128	1358
01522716	1359
05911255	1360
05972585	1361
13523208	1362
12858019	1363
12398682	1364
00267041	1365
02486232	1366
00387310	1367
09559404	1368
05874232	1369
00769695	1370
01782378	1371
05355527	1372
00062806	1373
12182414	1374
01083504	1375
12089625	1376
00117959	1377
02506248	1378
00188466	1379
10093658	1380
00798245	1381
14755077	1382
01467370	1383
01230283	1384
00850192	1385
08959254	1386
00612114	1387
07765999	1388
01471070	1389
10066732	1390
02308852	1391
00753973	1392
00510189	1393
11059438	1394
01044377	1395
12771192	1396
01658188	1397
06050901	1398
02498888	1399
02065599	1400
01230555	1401
01880888	1402
06732169	1403
12665271	1404
01703195	1405
02147824	1406
13422061	1407
01315613	1408
00689550	1409
00275466	1410
01368192	1411
01829602	1412
07231294	1413
02148377	1414
03585875	1415
08708481	1416
01944617	1417
00233795	1418
04854389	1419
05513529	1420
05371663	1421
00884466	1422
03926148	1423
14014621	1424
14239918	1425
00026941	1426
00021939	1427
01486151	1428
02622859	1429
00045064	1430
01017320	1431
01107544	1432
10363445	1433
00181559	1434
11653904	1435
01996735	1436
12648196	1437
08787240	1438
01311103	1439
03446268	1440
08108627	1441
13513747	1442
01819734	1443
08440630	1444
05392348	1445
09425344	1446
02225911	1447
03866555	1448
09345932	1449
01652850	1450
08125420	1451
09911051	1452
05410646	1453
14565417	1454
13013534	1455
00045240	1456
01481360	1457
02664769	1458
14023997	1459
02038837	1460
09321901	1461
01881717	1462
12421467	1463
10388440	1464
00745187	1465
01534745	1466
02548710	1467
11939380	1468
00290132	1469
07130341	1470
01582856	1471
11660848	1472
11851101	1473
10411867	1474
03463381	1475
00383093	1476
06321702	1477
08785132	1478
04139859	1479
11636389	1480
14094350	1481
01787709	1482
08765069	1483
09390424	1484
11541713	1485
12580457	1486
00696189	1487
14365741	1488
09100223	1489
00169806	1490
15127729	1491
04532106	1492
02671062	1493
01669883	1494
04686003	1495
09195372	1496
12770277	1497
08193212	1498
03223686	1499
06063588	1500
08043169	1501
07338114	1502
02984937	1503
08818135	1504
02223238	1505
00868523	1506
00886039	1507
00856824	1508
01306736	1509
01457576	1510
00433232	1511
01167188	1512
02624377	1513
01498268	1514
09916209	1515
02728440	1516
07508486	1517
06588785	1518
06428792	1519
12318164	1520
00987071	1521
09032843	1522
09206693	1523
11729478	1524
00627410	1525
02930766	1526
03220802	1527
05131283	1528
00810729	1529
10126424	1530
10055410	1531
01517055	1532
09335916	1533
00593389	1534
00388635	1535
12364379	1536
00677038	1537
12235263	1538
05044822	1539
01833283	1540
04506289	1541
07954441	1542
02603540	1543
07369604	1544
00958334	1545
07258664	1546
01426077	1547
12715195	1548
00926702	1549
15092751	1550
00046022	1551
10407310	1552
07295507	1553
13558490	1554
08744236	1555
13477462	1556
04495843	1557
09222051	1558
15166742	1559
11974888	1560
03706415	1561
05267548	1562
07423560	1563
00419289	1564
14668539	1565
11862598	1566
09648309	1567
09125203	1568
10252547	1569
10468559	1570
10717921	1571
05958427	1572
01104509	1573
05542193	1574
00247792	1575
02527145	1576
09220046	1577
01100145	1578
04995211	1579
01902405	1580
07528470	1581
02742638	1582
04314522	1583
04767805	1584
12153580	1585
10610850	1586
00830257	1587
13913849	1588
00154433	1589
13053608	1590
14167426	1591
02871060	1592
09918867	1593
10577820	1594
05200816	1595
01926984	1596
02469080	1597
03980332	1598
08704409	1599
03977966	1600
05219561	1601
02601200	1602
05899087	1603
00161243	1604
00764258	1605
00033020	1606
01288057	1607
05930736	1608
00454624	1609
01835280	1610
00696518	1611
14169364	1612
02081178	1613
14385403	1614
01072780	1615
08902894	1616
14962117	1617
11764478	1618
09911570	1619
02483915	1620
04800359	1621
02703790	1622
11485582	1623
00778275	1624
10514429	1625
02167210	1626
12484612	1627
01033527	1628
15030481	1629
05427946	1630
08211924	1631
14174549	1632
00416399	1633
01467751	1634
09268927	1635
11028074	1636
11898474	1637
10633298	1638
01688428	1639
07029247	1640
00625427	1641
05402091	1642
01015689	1643
10604275	1644
01812471	1645
00475819	1646
01894803	1647
12447891	1648
08840749	1649
10196845	1650
13996571	1651
01418620	1652
07569644	1653
02299552	1654
09354511	1655
02187922	1656
00335988	1657
01250335	1658
05930136	1659
05826469	1660
08975435	1661
14065903	1662
02324717	1663
00323532	1664
05484355	1665
00751131	1666
07338552	1667
01789740	1668
00220115	1669
05324888	1670
13981137	1671
07731952	1672
01266152	1673
03770085	1674
00974444	1675
14509299	1676
05695806	1677
11516113	1678
04604806	1679
02473307	1680
01871680	1681
03362890	1682
02306433	1683
02225510	1684
02256354	1685
02179279	1686
08034299	1687
01922895	1688
00943563	1689
10708454	1690
02722782	1691
01243474	1692
02393024	1693
06003682	1694
02538406	1695
00743822	1696
08143486	1697
12193665	1698
10294953	1699
13211790	1700
13534274	1701
11124300	1702
00146572	1703
02326198	1704
02717701	1705
00696882	1706
02162434	1707
10338094	1708
11666854	1709
00071864	1710
04801877	1711
03965456	1712
06399995	1713
00167824	1714
00699485	1715
05378234	1716
01194114	1717
01788730	1718
10325957	1719
07572353	1720
02550698	1721
10123711	1722
01584225	1723
01979901	1724
11874707	1725
09836160	1726
11756669	1727
10240715	1728
00888786	1729
06052864	1730
01532329	1731
09865954	1732
12998349	1733
11805956	1734
02515080	1735
02523351	1736
12718807	1737
05488385	1738
01629403	1739
02685995	1740
09875353	1741
02308552	1742
01219993	1743
09200874	1744
00005526	1745
12764202	1746
08518505	1747
01614195	1748
00764032	1749
11158982	1750
05035961	1751
03482405	1752
00186001	1753
01596645	1754
00272123	1755
10369528	1756
02087551	1757
02236896	1758
00889740	1759
07430211	1760
11508092	1761
01054186	1762
10162194	1763
01670092	1764
07640844	1765
14155834	1766
02653655	1767
06874930	1768
07273136	1769
00189823	1770
04581595	1771
00284409	1772
07529245	1773
01600191	1774
04029125	1775
10236521	1776
11866248	1777
02984104	1778
05648247	1779
00286798	1780
09845849	1781
05982915	1782
08137251	1783
02376958	1784
01965156	1785
01514655	1786
05998052	1787
02557033	1788
10363913	1789
14624369	1790
12796385	1791
02137428	1792
07212190	1793
01155687	1794
11077195	1795
00297507	1796
03229905	1797
02989178	1798
11964269	1799
13090091	1800
06614628	1801
00235368	1802
03859958	1803
13527965	1804
01637368	1805
09913824	1806
13430495	1807
02131418	1808
12287388	1809
00827782	1810
04426618	1811
03975232	1812
03748162	1813
02754103	1814
12623368	1815
04929422	1816
12100538	1817
01521603	1818
03170635	1819
02494259	1820
08983274	1821
02201252	1822
00184907	1823
09728137	1824
02351518	1825
12995724	1826
14656219	1827
00480993	1828
11078404	1829
01760945	1830
13148384	1831
11800359	1832
02433205	1833
09852679	1834
15178841	1835
08968390	1836
10766492	1837
10471948	1838
15210870	1839
02516255	1840
00946105	1841
01954202	1842
14006179	1843
09224911	1844
03501288	1845
01991233	1846
02017335	1847
01121508	1848
00141806	1849
02081282	1850
06429145	1851
10033412	1852
08749447	1853
01405737	1854
02421158	1855
01886488	1856
07313636	1857
08095160	1858
05090441	1859
00329619	1860
09125984	1861
04277493	1862
10187842	1863
00651630	1864
07232988	1865
06568978	1866
02627934	1867
02714865	1868
10681557	1869
07804323	1870
13875970	1871
01526956	1872
00773235	1873
03676175	1874
06646628	1875
04439122	1876
09103648	1877
12442220	1878
03599628	1879
07129867	1880
04285622	1881
01870889	1882
10612931	1883
01181902	1884
11991080	1885
13141141	1886
13395515	1887
02423589	1888
14397040	1889
00877327	1890
10180923	1891
06048184	1892
10556518	1893
01240188	1894
00947439	1895
11817774	1896
10013242	1897
00053609	1898
06174404	1899
02439732	1900
01776705	1901
13154841	1902
08647616	1903
13195547	1904
01055018	1905
08571275	1906
01487914	1907
01380298	1908
13773539	1909
12717914	1910
15199592	1911
12325787	1912
01106864	1913
02087156	1914
01966168	1915
09419281	1916
02025353	1917
00968962	1918
05594037	1919
03201776	1920
11708658	1921
12811294	1922
01482887	1923
05061345	1924
00089027	1925
09437369	1926
01567888	1927
12874231	1928
00119568	1929
01556921	1930
06774316	1931
05465567	1932
13261916	1933
01001643	1934
04353410	1935
05380697	1936
01822300	1937
06154724	1938
12767423	1939
09542339	1940
05669181	1941
13792183	1942
00083334	1943
01499265	1944
01743605	1945
07693972	1946
13512725	1947
03993180	1948
04969798	1949
02924023	1950
00979988	1951
00249969	1952
09963320	1953
03743902	1954
13969243	1955
00208055	1956
12904720	1957
01880673	1958
10770545	1959
15203791	1960
00863579	1961
00095377	1962
13976322	1963
03181501	1964
09228324	1965
08312559	1966
01733634	1967
05045208	1968
00606119	1969
02034971	1970
04169152	1971
12367611	1972
00917300	1973
10368414	1974
01522789	1975
00890100	1976
13500557	1977
08639058	1978
09934921	1979
06536227	1980
14552355	1981
02347744	1982
10695450	1983
09445088	1984
10317007	1985
02518178	1986
00374135	1987
02211099	1988
10607933	1989
00314782	1990
00881545	1991
03054551	1992
12657940	1993
09643545	1994
01687876	1995
06742772	1996
03325288	1997
01666327	1998
15154190	1999
00262249	2000
02345048	2001
07990956	2002
04200637	2003
11874300	2004
02373843	2005
00885858	2006
14285276	2007
04885091	2008
13440779	2009
05865454	2010
03274796	2011
09051898	2012
10253995	2013
02801525	2014
05553049	2015
00751529	2016
12730544	2017
04127904	2018
00795008	2019
03003928	2020
04580298	2021
11511523	2022
10252674	2023
14004958	2024
00573530	2025
00868591	2026
12522188	2027
11820965	2028
13924336	2029
12830974	2030
10318193	2031
07093603	2032
11977303	2033
10458111	2034
02724207	2035
12341542	2036
07046737	2037
01221611	2038
00821295	2039
02666691	2040
06477003	2041
03433434	2042
04935239	2043
12224140	2044
02446014	2045
09715165	2046
09140148	2047
06707555	2048
01076488	2049
12659539	2050
02586121	2051
07214432	2052
03967396	2053
02962200	2054
00013887	2055
09771204	2056
03262519	2057
02502037	2058
00949134	2059
00122106	2060
01255967	2061
10058411	2062
03967562	2063
02948719	2064
11385748	2065
08303862	2066
00348312	2067
03216199	2068
01206218	2069
12242668	2070
03608661	2071
02219901	2072
11166877	2073
09885416	2074
10619492	2075
05248181	2076
12732756	2077
08167249	2078
12264786	2079
00271946	2080
09079153	2081
01961736	2082
02051213	2083
07442068	2084
12486882	2085
07687789	2086
05294819	2087
02625418	2088
02408903	2089
01449980	2090
02449340	2091
06466479	2092
00427580	2093
07018931	2094
13437181	2095
09258715	2096
00390560	2097
15274863	2098
00815644	2099
02464693	2100
11962108	2101
00499924	2102
14237561	2103
07776545	2104
00187016	2105
09052652	2106
02057731	2107
00381850	2108
01716732	2109
06437824	2110
13906484	2111
09614684	2112
14195315	2113
05969194	2114
02673965	2115
00287848	2116
05796750	2117
09856827	2118
01885856	2119
08805565	2120
11871294	2121
00090888	2122
09942970	2123
12676703	2124
14854262	2125
02108791	2126
01331237	2127
00705517	2128
12869248	2129
07538395	2130
00808614	2131
10226803	2132
02568999	2133
04913839	2134
01849288	2135
07670433	2136
03365374	2137
00602805	2138
04993108	2139
12443144	2140
01816635	2141
